in_n,in_m,in_alpha,in_relax,in_tol,in_its,out_its,out_tmpi,out_tclock,out_res,out_err,out_size,out_np
3360,3360,0.8,1,1e-13,50,50,12.938654,12.909,8.44983e-11,0.000158679,1
3360,3360,0.8,1,1e-13,50,50,3.291564,3.277,8.44984e-11,0.000158679,4
3360,3360,0.8,1,1e-13,50,50,3.291643,3.278,8.44983e-11,0.000158679,4
3360,3360,0.8,1,1e-13,50,50,3.293573,3.276,8.44984e-11,0.000158679,4
3360,3360,0.8,1,1e-13,50,50,1.506716,1.492,8.44984e-11,0.000158679,9
3360,3360,0.8,1,1e-13,50,50,1.504129,1.480,8.44984e-11,0.000158679,9
3360,3360,0.8,1,1e-13,50,50,1.503985,1.499,8.44984e-11,0.000158679,9
3360,3360,0.8,1,1e-13,50,50,0.934060,0.927,8.44985e-11,0.000158679,16
3360,3360,0.8,1,1e-13,50,50,0.919425,0.902,8.44985e-11,0.000158679,16
3360,3360,0.8,1,1e-13,50,50,0.920588,0.912,8.44985e-11,0.000158679,16
3360,3360,0.8,1,1e-13,50,50,0.586682,0.577,8.44986e-11,0.000158679,25
3360,3360,0.8,1,1e-13,50,50,0.588646,0.561,8.44986e-11,0.000158679,25
3360,3360,0.8,1,1e-13,50,50,0.589099,0.580,8.44986e-11,0.000158679,25
3360,3360,0.8,1,1e-13,50,50,0.432946,0.425,8.44988e-11,0.000158679,36
3360,3360,0.8,1,1e-13,50,50,0.437706,0.426,8.44987e-11,0.000158679,36
3360,3360,0.8,1,1e-13,50,50,0.435479,0.430,8.44988e-11,0.000158679,36
3360,3360,0.8,1,1e-13,50,50,0.321770,0.309,8.44989e-11,0.000158679,49
3360,3360,0.8,1,1e-13,50,50,0.320519,0.315,8.44989e-11,0.000158679,49
3360,3360,0.8,1,1e-13,50,50,0.316787,0.309,8.44989e-11,0.000158679,49
3360,3360,0.8,1,1e-13,50,50,0.247562,0.236,8.4499e-11,0.000158679,64
3360,3360,0.8,1,1e-13,50,50,0.248325,0.224,8.44989e-11,0.000158679,64
3360,3360,0.8,1,1e-13,50,50,0.250775,0.225,8.44991e-11,0.000158679,64
3360,3360,0.8,1,1e-13,50,50,0.205424,0.196,8.44992e-11,0.000158679,80
3360,3360,0.8,1,1e-13,50,50,0.204430,0.193,8.44993e-11,0.000158679,80
3360,3360,0.8,1,1e-13,50,50,0.205541,0.184,8.44993e-11,0.000158679,80
